CO2[ppm],roomID
880,1
880,1
880,1
880,1
880,1
897,1
897,1
897,1
897,1
897,1
857,1
857,1
857,1
857,1
857,1
798,1
798,1
798,1
798,1
798,1
714,1
714,1
714,1
714,1
714,1
645,1
601,1
601,1
601,1
601,1
601,1
564,1
564,1
564,1
564,1
564,1
547,1
547,1
547,1
547,1
547,1
547,1
547,1
547,1
547,1
547,1
517,1
517,1
517,1
517,1
517,1
525,1
525,1
525,1
525,1
525,1
544,1
544,1
544,1
544,1
544,1
566,1
566,1
566,1
566,1
566,1
584,1
584,1
584,1
584,1
584,1
596,1
596,1
596,1
596,1
596,1
602,1
602,1
602,1
602,1
602,1
601,1
601,1
601,1
601,1
601,1
601,1
601,1
601,1
601,1
601,1
602,1
602,1
602,1
602,1
602,1
611,1
611,1
611,1
611,1
611,1
617,1
617,1
617,1
617,1
617,1
617,1
617,1
617,1
617,1
617,1
633,1
633,1
633,1
633,1
633,1
637,1
637,1
637,1
637,1
637,1
642,1
642,1
642,1
642,1
642,1
665,1
665,1
665,1
665,1
665,1
656,1
656,1
656,1
656,1
656,1
656,1
589,1
589,1
589,1
589,1
589,1
589,1
589,1
589,1
589,1
614,1
614,1
614,1
614,1
614,1
629,1
629,1
629,1
629,1
629,1
658,1
658,1
658,1
658,1
658,1
674,1
674,1
674,1
674,1
674,1
663,1
663,1
663,1
663,1
663,1
624,1
624,1
624,1
624,1
624,1
577,1
577,1
577,1
577,1
577,1
501,1
501,1
501,1
501,1
501,1
466,1
466,1
466,1
466,1
466,1
466,1
466,1
466,1
466,1
466,1
466,1
445,1
445,1
445,1
445,1
445,1
445,1
445,1
445,1
445,1
426,1
426,1
426,1
426,1
426,1
426,1
416,1
416,1
416,1
416,1
416,1
408,1
408,1
408,1
408,1
408,1
409,1
409,1
409,1
409,1
409,1
420,1
420,1
420,1
420,1
420,1
406,1
406,1
406,1
406,1
406,1
404,1
401,1
401,1
401,1
401,1
401,1
394,1
394,1
394,1
394,1
394,1
394,1
394,1
394,1
394,1
394,1
400,1
400,1
400,1
400,1
400,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
437,1
437,1
437,1
437,1
437,1
450,1
450,1
450,1
450,1
450,1
450,1
450,1
450,1
450,1
450,1
478,1
478,1
478,1
478,1
478,1
480,1
480,1
480,1
480,1
480,1
480,1
480,1
480,1
501,1
501,1
501,1
501,1
501,1
536,1
536,1
536,1
536,1
536,1
464,1
464,1
464,1
464,1
464,1
448,1
448,1
448,1
448,1
448,1
448,1
448,1
448,1
448,1
448,1
424,1
424,1
424,1
424,1
424,1
425,1
425,1
425,1
425,1
425,1
425,1
425,1
425,1
425,1
425,1
413,1
413,1
413,1
413,1
413,1
420,1
420,1
420,1
420,1
420,1
420,1
420,1
420,1
420,1
420,1
411,1
411,1
411,1
398,1
398,1
398,1
398,1
398,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
400,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
408,1
426,1
426,1
426,1
426,1
425,1
425,1
425,1
425,1
425,1
425,1
419,1
419,1
419,1
419,1
419,1
433,1
433,1
433,1
433,1
433,1
441,1
441,1
441,1
441,1
441,1
438,1
438,1
438,1
438,1
438,1
442,1
442,1
442,1
442,1
442,1
444,1
444,1
444,1
444,1
444,1
441,1
441,1
441,1
441,1
441,1
440,1
440,1
440,1
440,1
440,1
440,1
440,1
440,1
440,1
440,1
434,1
434,1
434,1
434,1
434,1
429,1
429,1
429,1
429,1
429,1
432,1
432,1
432,1
432,1
432,1
432,1
432,1
432,1
432,1
432,1
427,1
427,1
427,1
427,1
427,1
432,1
432,1
432,1
432,1
432,1
436,1
436,1
436,1
436,1
436,1
427,1
427,1
427,1
427,1
427,1
427,1
427,1
427,1
427,1
427,1
430,1
430,1
430,1
430,1
430,1
428,1
428,1
428,1
428,1
428,1
419,1
419,1
419,1
419,1
419,1
419,1
419,1
419,1
419,1
419,1
429,1
429,1
429,1
429,1
429,1
429,1
429,1
429,1
429,1
429,1
421,1
421,1
421,1
421,1
421,1
416,1
416,1
416,1
416,1
416,1
416,1
416,1
416,1
416,1
416,1
418,1
418,1
418,1
418,1
418,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
414,1
409,1
409,1
409,1
409,1
409,1
420,1
420,1
420,1
420,1
420,1
422,1
422,1
422,1
422,1
422,1
418,1
418,1
418,1
418,1
418,1
418,1
418,1
418,1
418,1
418,1
412,1
412,1
412,1
412,1
412,1
410,1
410,1
410,1
410,1
410,1
402,1
402,1
402,1
402,1
402,1
404,1
404,1
404,1
404,1
404,1
410,1
410,1
410,1
410,1
410,1
411,1
411,1
411,1
411,1
411,1
419,1
419,1
419,1
419,1
419,1
411,1
411,1
411,1
411,1
411,1
408,1
408,1
408,1
408,1
408,1
412,1
412,1
412,1
412,1
412,1
406,1
406,1
406,1
406,1
368,2
368,2
368,2
368,2
370,2
370,2
370,2
370,2
370,2
370,2
370,2
371,2
371,2
371,2
376,2
376,2
376,2
376,2
376,2
373,2
373,2
373,2
373,2
373,2
360,2
360,2
360,2
360,2
360,2
364,2
364,2
364,2
364,2
364,2
366,2
366,2
366,2
366,2
366,2
379,2
379,2
379,2
379,2
379,2
373,2
373,2
373,2
373,2
373,2
366,2
366,2
366,2
366,2
366,2
362,2
362,2
362,2
362,2
362,2
365,2
365,2
365,2
365,2
365,2
372,2
372,2
372,2
372,2
372,2
376,2
376,2
376,2
376,2
376,2
370,2
370,2
370,2
370,2
370,2
376,2
376,2
376,2
376,2
376,2
372,2
372,2
372,2
372,2
372,2
372,2
372,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
372,2
370,2
370,2
370,2
370,2
370,2
373,2
373,2
373,2
373,2
373,2
378,2
378,2
378,2
378,2
378,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
378,2
378,2
378,2
378,2
378,2
381,2
381,2
381,2
381,2
381,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
384,2
384,2
384,2
384,2
384,2
394,2
394,2
394,2
394,2
394,2
396,2
396,2
396,2
396,2
396,2
387,2
387,2
387,2
387,2
387,2
387,2
387,2
386,2
386,2
386,2
389,2
389,2
389,2
389,2
389,2
392,2
392,2
392,2
392,2
392,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
390,2
390,2
390,2
390,2
390,2
390,2
390,2
389,2
381,2
381,2
381,2
381,2
381,2
392,2
392,2
392,2
392,2
392,2
389,2
389,2
389,2
389,2
389,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
385,2
385,2
385,2
385,2
385,2
385,2
385,2
385,2
385,2
385,2
387,2
387,2
387,2
387,2
387,2
381,2
381,2
381,2
381,2
381,2
376,2
376,2
376,2
376,2
376,2
388,2
388,2
388,2
388,2
388,2
381,2
381,2
381,2
381,2
381,2
379,2
379,2
379,2
379,2
379,2
386,2
386,2
386,2
386,2
386,2
386,2
386,2
386,2
386,2
386,2
378,2
378,2
378,2
378,2
378,2
376,2
376,2
376,2
376,2
376,2
379,2
379,2
379,2
379,2
379,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
387,2
387,2
387,2
387,2
387,2
378,2
378,2
378,2
378,2
378,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
379,2
379,2
379,2
379,2
379,2
370,2
370,2
370,2
370,2
370,2
368,2
368,2
368,2
368,2
368,2
357,2
357,2
357,2
357,2
357,2
363,2
363,2
363,2
363,2
363,2
365,2
365,2
365,2
365,2
365,2
368,2
368,2
368,2
368,2
368,2
356,2
356,2
356,2
356,2
356,2
360,2
360,2
360,2
360,2
360,2
357,2
357,2
357,2
357,2
357,2
364,2
364,2
364,2
364,2
364,2
358,2
358,2
358,2
358,2
358,2
368,2
368,2
368,2
368,2
368,2
366,2
366,2
366,2
366,2
366,2
350,2
350,2
350,2
350,2
350,2
346,2
346,2
346,2
346,2
346,2
350,2
350,2
350,2
350,2
350,2
352,2
352,2
352,2
352,2
352,2
349,2
349,2
349,2
349,2
349,2
349,2
349,2
349,2
349,2
349,2
346,2
346,2
346,2
346,2
346,2
340,2
340,2
340,2
340,2
340,2
340,2
340,2
340,2
340,2
341,2
349,2
349,2
349,2
349,2
349,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
336,2
336,2
336,2
336,2
336,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
344,2
333,2
333,2
333,2
333,2
333,2
336,2
336,2
336,2
336,2
336,2
331,2
331,2
331,2
331,2
331,2
331,2
331,2
331,2
331,2
331,2
332,2
332,2
332,2
332,2
332,2
332,2
332,2
325,2
325,2
325,2
325,2
325,2
328,2
328,2
328,2
328,2
331,2
331,2
331,2
331,2
331,2
328,2
328,2
328,2
328,2
328,2
328,2
326,2
326,2
326,2
326,2
326,2
331,2
331,2
331,2
331,2
331,2
334,2
334,2
334,2
334,2
334,2
328,2
328,2
328,2
328,2
328,2
328,2
328,2
328,2
328,2
328,2
324,2
324,2
324,2
324,2
328,2
328,2
328,2
328,2
328,2
322,2
322,2
322,2
322,2
322,2
328,2
328,2
328,2
328,2
328,2
331,2
331,2
331,2
331,2
331,2
325,2
325,2
325,2
325,2
325,2
320,2
320,2
320,2
320,2
320,2
320,2
322,2
322,2
322,2
322,2
322,2
333,2
333,2
333,2
333,2
333,2
324,2
324,2
324,2
324,2
322,2
322,2
322,2
322,2
322,2
322,2
320,2
320,2
320,2
320,2
320,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
316,2
316,2
316,2
316,2
324,2
324,2
324,2
324,2
324,2
324,2
326,2
326,2
326,2
326,2
324,2
324,2
324,2
324,2
324,2
321,2
321,2
321,2
321,2
321,2
321,2
321,2
321,2
321,2
320,2
326,2
326,2
326,2
326,2
326,2
326,2
322,2
322,2
322,2
322,2
324,2
324,2
324,2
324,2
324,2
324,2
324,2
324,2
324,2
324,2
317,2
317,2
317,2
317,2
317,2
317,2
320,2
320,2
320,2
320,2
321,2
321,2
321,2
321,2
321,2
321,2
324,2
324,2
324,2
324,2
320,2
320,2
320,2
320,2
320,2
320,2
325,2
325,2
325,2
325,2
321,2
321,2
321,2
321,2
321,2
321,2
320,2
320,2
320,2
320,2
312,2
312,2
312,2
312,2
312,2
314,2
314,2
314,2
314,2
314,2
326,2
326,2
326,2
326,2
326,2
326,2
329,2
329,2
329,2
329,2
329,2
324,2
324,2
324,2
324,2
324,2
316,2
316,2
316,2
316,2
324,2
324,2
324,2
324,2
324,2
325,2
325,2
325,2
325,2
325,2
320,2
320,2
320,2
320,2
320,2
320,2
321,2
321,2
321,2
321,2
321,2
330,2
330,2
330,2
330,2
324,2
324,2
324,2
324,2
324,2
324,2
336,2
336,2
336,2
336,2
331,2
331,2
331,2
331,2
331,2
331,2
331,2
330,2
330,2
330,2
333,2
333,2
333,2
333,2
333,2
331,2
331,2
331,2
331,2
331,2
331,2
342,2
342,2
342,2
342,2
346,2
346,2
346,2
346,2
346,2
346,2
348,2
348,2
348,2
348,2
354,2
354,2
354,2
354,2
354,2
354,2
339,2
339,2
339,2
339,2
339,2
339,2
339,2
339,2
339,2
347,2
347,2
347,2
347,2
347,2
347,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
356,2
356,2
356,2
356,2
353,2
353,2
353,2
353,2
353,2
358,2
358,2
358,2
358,2
358,2
358,2
366,2
366,2
366,2
366,2
369,2
369,2
369,2
369,2
369,2
369,2
369,2
369,2
369,2
369,2
369,2
368,2
368,2
368,2
368,2
368,2
368,2
368,2
368,2
368,2
368,2
374,2
374,2
374,2
374,2
374,2
379,2
379,2
379,2
379,2
379,2
382,2
382,2
382,2
382,2
385,2
385,2
385,2
385,2
385,2
394,2
394,2
394,2
394,2
394,2
396,2
396,2
396,2
396,2
396,2
396,2
396,2
396,2
396,2
396,2
396,2
392,2
392,2
392,2
392,2
396,2
396,2
396,2
396,2
396,2
396,2
386,2
386,2
386,2
386,2
386,2
393,2
393,2
393,2
393,2
398,2
398,2
398,2
398,2
398,2
398,2
410,2
410,2
410,2
410,2
410,2
410,2
410,2
410,2
425,2
425,2
425,2
425,2
425,2
427,2
427,2
427,2
427,2
427,2
419,2
419,2
419,2
419,2
419,2
417,2
417,2
417,2
417,2
417,2
409,2
409,2
409,2
409,2
409,2
416,2
416,2
416,2
416,2
416,2
408,2
408,2
408,2
408,2
408,2
408,2
408,2
408,2
408,2
408,2
400,2
400,2
400,2
400,2
400,2
400,2
400,2
400,2
400,2
400,2
401,2
401,2
401,2
401,2
401,2
404,2
404,2
404,2
404,2
404,2
381,2
381,2
381,2
381,2
381,2
401,2
401,2
401,2
401,2
401,2
396,2
396,2
396,2
396,2
396,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
392,2
376,2
376,2
376,2
376,2
376,2
380,2
380,2
380,2
380,2
380,2
395,2
395,2
395,2
395,2
395,2
390,2
390,2
390,2
390,2
390,2
395,2
395,2
395,2
395,2
395,2
395,2
395,2
395,2
395,2
395,2
398,2
398,2
398,2
398,2
398,2
404,2
404,2
404,2
404,2
404,2
408,2
408,2
408,2
408,2
408,2
403,2
403,2
403,2
403,2
403,2
401,2
401,2
401,2
401,2
401,2
403,2
403,2
403,2
403,2
403,2
412,2
412,2
412,2
412,2
412,2
410,2
410,2
410,2
410,2
410,2
417,2
417,2
417,2
417,2
417,2
420,2
420,2
420,2
420,2
420,2
424,2
424,2
424,2
424,2
424,2
428,2
428,2
428,2
428,2
428,2
425,2
425,2
425,2
425,2
425,2
420,2
420,2
420,2
420,2
420,2
420,2
420,2
419,2
419,2
419,2
419,2
419,2
419,2
419,2
419,2
417,2
417,2
417,2
417,2
417,2
410,2
410,2
410,2
410,2
410,2
418,2
418,2
418,2
418,2
418,2
418,2
418,2
418,2
418,2
417,2
413,2
413,2
413,2
413,2
413,2
419,2
419,2
419,2
419,2
419,2
414,2
414,2
414,2
414,2
414,2
416,2
416,2
416,2
416,2
416,2
414,2
414,2
414,2
414,2
414,2
414,2
413,2
413,2
413,2
413,2
410,2
410,2
410,2
410,2
410,2
413,2
413,2
413,2
413,2
413,2
416,2
416,2
416,2
416,2
416,2
421,2
421,2
421,2
421,2
421,2
404,2
404,2
404,2
404,2
404,2
408,2
408,2
408,2
408,2
408,2
419,2
419,2
419,2
419,2
419,2
421,2
421,2
421,2
421,2
421,2
419,2
419,2
419,2
419,2
419,2
419,2
419,2
419,2
419,2
420,2
425,2
425,2
425,2
425,2
425,2
435,2
435,2
435,2
435,2
435,2
440,2
440,2
440,2
440,2
440,2
445,2
445,2
445,2
445,2
445,2
432,2
432,2
432,2
432,2
432,2
446,2
446,2
446,2
446,2
446,2
440,2
440,2
440,2
440,2
440,2
443,2
443,2
443,2
443,2
443,2
441,2
441,2
441,2
441,2
441,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
435,2
435,2
435,2
435,2
435,2
435,2
435,2
435,2
435,2
435,2
432,2
432,2
432,2
432,2
432,2
432,2
432,2
432,2
433,2
433,2
433,2
433,2
433,2
433,2
432,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
440,2
438,2
438,2
438,2
438,2
438,2
440,2
440,2
440,2
440,2
440,2
437,2
437,2
437,2
437,2
437,2
437,2
436,2
436,2
436,2
436,2
436,2
436,2
436,2
438,2
438,2
438,2
438,2
438,2
438,2
437,2
441,2
441,2
441,2
441,2
441,2
448,2
448,2
448,2
448,2
448,2
454,2
454,2
454,2
454,2
454,2
450,2
450,2
450,2
450,2
450,2
445,2
445,2
445,2
445,2
445,2
445,2
446,2
446,2
446,2
446,2
443,2
443,2
443,2
443,2
443,2
440,2
440,2
440,2
440,2
440,2
444,2
444,2
444,2
444,2
444,2
441,2
441,2
441,2
441,2
441,2
445,2
445,2
445,2
445,2
445,2
449,2
449,2
449,2
449,2
449,2
444,2
444,2
444,2
444,2
444,2
440,2
331,2
331,2
331,2
331,2
331,2
331,2
330,2
329,2
329,2
329,2
329,2
329,2
345,2
345,2
345,2
345,2
345,2
340,2
340,2
340,2
340,2
340,2
334,2
334,2
334,2
334,2
334,2
336,2
336,2
336,2
336,2
336,2
333,2
333,2
333,2
333,2
333,2
337,2
337,2
337,2
337,2
337,2
333,2
333,2
333,2
333,2
333,2
333,2
333,2
333,2
333,2
333,2
332,2
332,2
332,2
332,2
332,2
330,2
330,2
330,2
330,2
330,2
333,2
333,2
333,2
333,2
333,2
331,2
331,2
331,2
331,2
331,2
325,2
325,2
325,2
325,2
325,2
322,2
322,2
322,2
322,2
322,2
320,2
320,2
320,2
320,2
320,2
324,2
324,2
324,2
324,2
324,2
322,2
322,2
322,2
322,2
322,2
324,2
324,2
324,2
324,2
324,2
326,2
326,2
326,2
326,2
326,2
322,2
322,2
322,2
322,2
322,2
317,2
317,2
317,2
317,2
317,2
325,2
325,2
325,2
325,2
325,2
328,2
328,2
328,2
328,2
328,2
322,2
322,2
322,2
322,2
322,2
312,2
312,2
312,2
312,2
312,2
324,2
324,2
324,2
324,2
324,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
318,2
320,2
320,2
320,2
320,2
320,2
310,2
310,2
310,2
310,2
310,2
321,2
321,2
321,2
321,2
321,2
318,2
318,2
318,2
318,2
318,2
320,2
320,2
320,2
320,2
320,2
320,2
320,2
320,2
321,2
321,2
317,2
317,2
317,2
317,2
317,2
317,2
317,2
317,2
317,2
317,2
318,2
318,2
318,2
318,2
318,2
320,2
320,2
320,2
320,2
320,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
312,2
309,2
309,2
309,2
309,2
309,2
312,2
312,2
312,2
312,2
312,2
309,2
309,2
309,2
309,2
309,2
312,2
312,2
312,2
312,2
312,2
306,2
306,2
306,2
306,2
306,2
310,2
310,2
310,2
310,2
310,2
313,2
313,2
313,2
313,2
313,2
316,2
316,2
316,2
316,2
316,2
312,2
312,2
312,2
312,2
312,2
309,2
309,2
309,2
309,2
309,2
312,2
312,2
312,2
312,2
312,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
312,2
312,2
312,2
312,2
312,2
309,2
309,2
309,2
309,2
309,2
305,2
305,2
305,2
305,2
305,2
310,2
310,2
310,2
310,2
310,2
308,2
308,2
308,2
308,2
308,2
316,2
316,2
316,2
316,2
316,2
308,2
308,2
308,2
308,2
308,2
310,2
310,2
310,2
310,2
310,2
310,2
310,2
310,2
310,2
310,2
309,2
309,2
309,2
309,2
309,2
312,2
312,2
312,2
312,2
312,2
305,2
305,2
305,2
305,2
305,2
308,2
308,2
308,2
308,2
308,2
304,2
304,2
304,2
304,2
304,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
305,2
305,2
313,2
313,2
313,2
313,2
313,2
308,2
308,2
308,2
308,2
308,2
304,2
304,2
304,2
304,2
304,2
304,2
304,2
304,2
304,2
304,2
313,2
313,2
313,2
313,2
313,2
324,2
324,2
324,2
324,2
324,2
316,2
316,2
316,2
316,2
316,2
316,2
316,2
316,2
316,2
316,2
321,2
321,2
321,2
321,2
321,2
314,2
314,2
314,2
314,2
314,2
318,2
318,2
318,2
318,2
318,2
322,2
322,2
322,2
322,2
322,2
316,2
316,2
316,2
316,2
316,2
312,2
312,2
312,2
312,2
312,2
309,2
309,2
309,2
309,2
309,2
314,2
314,2
314,2
314,2
314,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
308,2
313,2
313,2
313,2
313,2
313,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
309,2
309,2
309,2
309,2
309,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
306,2
305,2
305,2
308,2
308,2
308,2
308,2
308,2
312,2
312,2
312,2
312,2
312,2
313,2
313,2
313,2
313,2
313,2
312,2
312,2
312,2
312,2
312,2
316,2
316,2
316,2
316,2
316,2
313,2
313,2
313,2
313,2
313,2
320,2
320,2
320,2
320,2
320,2
340,2
340,2
340,2
340,2
340,2
358,2
358,2
358,2
358,2
358,2
376,2
376,2
376,2
376,2
376,2
371,2
371,2
371,2
371,2
371,2
377,2
377,2
377,2
377,2
377,2
386,2
386,2
386,2
386,2
386,2
425,2
425,2
425,2
425,2
425,2
454,2
454,2
454,2
454,2
454,2
464,2
464,2
464,2
464,2
464,2
473,2
473,2
473,2
473,2
473,2
496,2
496,2
496,2
496,2
496,2
506,2
506,2
506,2
506,2
506,2
528,2
528,2
528,2
528,2
528,2
544,2
544,2
544,2
544,2
544,2
556,2
556,2
556,2
556,2
556,2
564,2
564,2
564,2
564,2
564,2
541,2
541,2
541,2
541,2
541,2
525,2
525,2
525,2
525,2
525,2
514,2
514,2
514,2
514,2
514,2
501,2
501,2
501,2
501,2
501,2
513,2
513,2
513,2
513,2
513,2
520,2
520,2
520,2
520,2
520,2
507,2
507,2
507,2
507,2
507,2
525,2
525,2
525,2
525,2
525,2
525,2
525,2
525,2
525,2
524,2
520,2
520,2
520,2
520,2
520,2
528,2
528,2
528,2
528,2
528,2
531,2
531,2
531,2
531,2
531,2
533,2
533,2
533,2
533,2
533,2
533,2
533,2
533,2
533,2
533,2
537,2
537,2
537,2
537,2
537,2
531,2
531,2
531,2
531,2
531,2
539,2
539,2
539,2
539,2
539,2
534,2
534,2
534,2
534,2
534,2
539,2
539,2
539,2
539,2
539,2
524,2
524,2
524,2
524,2
524,2
524,2
524,2
524,2
524,2
524,2
525,2
525,2
525,2
525,2
525,2
523,2
523,2
523,2
523,2
523,2
528,2
528,2
528,2
528,2
528,2
520,2
520,2
520,2
520,2
520,2
493,2
493,2
493,2
493,2
493,2
492,2
492,2
492,2
492,2
492,2
480,2
480,2
480,2
480,2
480,2
504,2
504,2
504,2
504,2
504,2
504,2
504,2
504,2
504,2
504,2
506,2
506,2
506,2
506,2
506,2
494,2
494,2
494,2
494,2
494,2
484,2
484,2
484,2
484,2
484,2
472,2
472,2
472,2
472,2
472,2
454,2
454,2
454,2
454,2
454,2
459,2
459,2
459,2
459,2
459,2
459,2
459,2
459,2
459,2
458,2
466,2
466,2
466,2
466,2
466,2
469,2
469,2
469,2
469,2
469,2
477,2
477,2
477,2
477,2
477,2
473,2
473,2
473,2
473,2
473,2
470,2
470,2
470,2
470,2
470,2
502,2
502,2
502,2
502,2
502,2
480,2
480,2
480,2
480,2
480,2
456,2
456,2
456,2
456,2
456,2
445,2
445,2
445,2
445,2
445,2
443,2
443,2
443,2
443,2
443,2
451,2
451,2
451,2
451,2
451,2
448,2
448,2
448,2
448,2
448,2
441,2
441,2
441,2
441,2
441,2
444,2
444,2
444,2
444,2
444,2
434,2
426,2
426,2
426,2
426,2
426,2
426,2
426,2
426,2
426,2
426,2
425,2
425,2
425,2
425,2
425,2
438,2
438,2
438,2
438,2
438,2
438,2
438,2
438,2
438,2
438,2
432,2
432,2
432,2
432,2
432,2
432,2
432,2
432,2
432,2
432,2
434,2
434,2
434,2
434,2
434,2
440,2
440,2
440,2
440,2
440,2
424,2
424,2
424,2
424,2
424,2
428,2
428,2
428,2
428,2
428,2
432,2
432,2
432,2
432,2
432,2
422,2
422,2
422,2
422,2
422,2
429,2
429,2
429,2
429,2
429,2
429,2
429,2
429,2
429,2
429,2
428,2
428,2
428,2
428,2
428,2
425,2
425,2
425,2
425,2
425,2
425,2
425,2
425,2
426,2
426,2
420,2
420,2
420,2
420,2
420,2
420,2
420,2
420,2
420,2
420,2
418,2
418,2
418,2
418,2
418,2
425,2
425,2
425,2
425,2
425,2
427,2
427,2
427,2
427,2
427,2
424,2
424,2
424,2
424,2
424,2
422,2
422,2
422,2
422,2
422,2
426,2
426,2
426,2
426,2
426,2
432,2
432,2
432,2
432,2
432,2
427,2
427,2
427,2
427,2
427,2
405,2
405,2
405,2
405,2
405,2
392,2
392,2
392,2
392,2
392,2
379,2
379,2
379,2
379,2
379,2
358,2
358,2
358,2
358,2
358,2
354,2
354,2
354,2
354,2
354,2
358,2
358,2
358,2
358,2
358,2
374,2
374,2
374,2
374,2
374,2
362,2
362,2
362,2
362,2
362,2
368,2
368,2
368,2
368,2
368,2
365,2
365,2
365,2
365,2
365,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
382,2
382,2
382,2
382,2
382,2
388,2
388,2
388,2
388,2
388,2
388,2
388,2
388,2
388,2
388,2
389,2
389,2
389,2
389,2
389,2
384,2
384,2
384,2
384,2
384,2
384,2
384,2
384,2
385,2
385,2
393,2
393,2
393,2
393,2
393,2
393,2
393,2
393,2
393,2
393,2
395,2
395,2
395,2
395,2
395,2
389,2
389,2
389,2
389,2
389,2
396,2
396,2
396,2
396,2
396,2
393,2
393,2
393,2
393,2
393,2
395,2
395,2
395,2
395,2
395,2
392,2
392,2
392,2
392,2
392,2
382,2
382,2
382,2
382,2
382,2
384,2
384,2
384,2
384,2
384,2
390,2
390,2
390,2
390,2
390,2
400,2
400,2
400,2
400,2
400,2
390,2
390,2
390,2
390,2
390,2
387,2
387,2
387,2
387,2
387,2
395,2
395,2
395,2
395,2
395,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
389,2
377,2
377,2
377,2
377,2
377,2
368,2
368,2
368,2
368,2
368,2
360,2
360,2
360,2
360,2
360,2
346,2
346,2
346,2
346,2
346,2
348,2
348,2
348,2
348,2
348,2
341,2
341,2
341,2
341,2
341,2
344,2
344,2
344,2
344,2
344,2
350,2
350,2
350,2
350,2
350,2
341,2
341,2
341,2
341,2
341,2
346,2
346,2
346,2
346,2
346,2
352,2
352,2
352,2
352,2
352,2
344,2
344,2
344,2
344,2
344,2
360,2
360,2
360,2
360,2
360,2
352,2
352,2
352,2
352,2
352,2
360,2
360,2
360,2
360,2
360,2
355,2
355,2
355,2
355,2
355,2
349,2
349,2
349,2
349,2
349,2
352,2
352,2
352,2
352,2
352,2
356,2
356,2
356,2
356,2
356,2
356,2
356,2
356,2
356,2
356,2
347,2
347,2
347,2
347,2
347,2
360,2
360,2
360,2
360,2
360,2
365,2
365,2
365,2
365,2
365,2
342,2
342,2
342,2
342,2
342,2
342,2
342,2
342,2
342,2
342,2
347,2
347,2
347,2
347,2
347,2
347,2
347,2
347,2
347,2
346,2
352,2
352,2
352,2
352,2
352,2
347,2
347,2
347,2
347,2
347,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
352,2
346,2
346,2
346,2
346,2
346,2
349,2
349,2
349,2
349,2
349,2
344,2
344,2
344,2
344,2
344,2
347,2
347,2
347,2
347,2
347,2
352,2
352,2
352,2
352,2
352,2
352,2
353,2
353,2
353,2
353,2
347,2
347,2
347,2
347,2
347,2
347,2
347,2
347,2
347,2
347,2
346,2
346,2
346,2
346,2
346,2
350,2
350,2
350,2
350,2
350,2
370,2
370,2
370,2
370,2
370,2
368,2
368,2
368,2
368,2
368,2
378,2
378,2
378,2
378,2
378,2
368,2
368,2
368,2
368,2
368,2
354,2
354,2
354,2
354,2
354,2
360,2
360,2
360,2
360,2
360,2
354,2
354,2
354,2
354,2
354,2
342,2
342,2
342,2
342,2
342,2
352,2
352,2
352,2
352,2
352,2
358,2
358,2
358,2
358,2
358,2
348,2
348,2
348,2
348,2
348,2
